epoch,accuracy,loss,val_accuracy,val_loss
0,0.2216726392507553,1.9569494724273682,0.2595430612564087,1.9122977256774902
1,0.24396531283855438,1.855263590812683,0.2649763226509094,1.8157482147216797
2,0.2627747356891632,1.8265109062194824,0.29646140336990356,2.3147923946380615
3,0.29067540168762207,1.7815001010894775,0.32112008333206177,1.7588380575180054
4,0.30586227774620056,1.7440143823623657,0.3510727286338806,1.6944589614868164
5,0.34034624695777893,1.6766419410705566,0.284341037273407,2.4299943447113037
6,0.36706259846687317,1.6171578168869019,0.4139035940170288,1.529712200164795
7,0.3909226953983307,1.5681214332580566,0.27542489767074585,1.8813406229019165
8,0.41053327918052673,1.5306979417800903,0.4081917107105255,1.8798596858978271
9,0.42819324135780334,1.484584093093872,0.37698522210121155,1.621453046798706
10,0.45675572752952576,1.4244015216827393,0.381303995847702,1.6515437364578247
11,0.47549548745155334,1.3746552467346191,0.48565059900283813,1.3316584825515747
12,0.4850046932697296,1.3495705127716064,0.4860685467720032,1.3310072422027588
13,0.5024556517601013,1.3043272495269775,0.39593201875686646,1.547095537185669
14,0.5080984830856323,1.2904514074325562,0.5202006101608276,1.2501797676086426
15,0.515099823474884,1.2748489379882812,0.516021192073822,1.275769829750061
16,0.5245044827461243,1.2498297691345215,0.47924211621284485,1.3326202630996704
17,0.532306969165802,1.2310848236083984,0.5348286628723145,1.2234669923782349
18,0.5466926693916321,1.1885228157043457,0.5638060569763184,1.147078037261963
19,0.558256983757019,1.1691899299621582,0.5543326735496521,1.1650649309158325
20,0.5584311485290527,1.1721183061599731,0.5629701614379883,1.1410245895385742
21,0.5531714558601379,1.1800740957260132,0.5445806384086609,1.2011586427688599
22,0.5622627139091492,1.1655521392822266,0.5443020462989807,1.2009127140045166
23,0.5635166764259338,1.1504788398742676,0.5349679589271545,1.2674880027770996
24,0.5686370134353638,1.1428334712982178,0.5576762557029724,1.1573710441589355
25,0.5735135078430176,1.1296026706695557,0.5288380980491638,1.285731315612793
26,0.5799574851989746,1.1150468587875366,0.5855391621589661,1.0893421173095703
27,0.5961197018623352,1.07549250125885,0.5736973881721497,1.1336321830749512
28,0.5893622040748596,1.0886833667755127,0.5654778480529785,1.1340322494506836
29,0.5927409529685974,1.0818568468093872,0.5732794404029846,1.1307464838027954
30,0.5964680314064026,1.0789265632629395,0.5658957958221436,1.1654887199401855
31,0.5993242263793945,1.0613727569580078,0.5823349356651306,1.1064478158950806
32,0.6102964282035828,1.0312457084655762,0.5817776322364807,1.0988739728927612
33,0.6096346378326416,1.023115634918213,0.5932014584541321,1.1057552099227905
34,0.6185516715049744,1.01006281375885,0.5872108936309814,1.1224101781845093
35,0.6154167652130127,1.02509605884552,0.5945945978164673,1.0781638622283936
36,0.6176808476448059,1.012799620628357,0.5891613364219666,1.1237459182739258
37,0.629767656326294,0.986963152885437,0.6081081032752991,1.0645029544830322
38,0.6277125477790833,0.9880489706993103,0.591668963432312,1.0859999656677246
39,0.6418196558952332,0.9542893171310425,0.6186960339546204,1.0312896966934204
