epoch,accuracy,loss,val_accuracy,val_loss
0,0.3889658451080322,1.6064568758010864,0.39928293228149414,1.5885189771652222
1,0.40453100204467773,1.573755145072937,0.3865710496902466,1.6094542741775513
2,0.40640535950660706,1.558709979057312,0.41362452507019043,1.6150904893875122
3,0.42042213678359985,1.5416911840438843,0.42046937346458435,1.5352689027786255
4,0.4214000403881073,1.5264036655426025,0.41264668107032776,1.552725911140442
5,0.43109771609306335,1.5108321905136108,0.4159061312675476,1.548685073852539
6,0.4374541640281677,1.4940049648284912,0.2959582805633545,1.8688427209854126
7,0.44707033038139343,1.477696418762207,0.4576271176338196,1.454566478729248
8,0.4518783986568451,1.457885503768921,0.45306387543678284,1.4724217653274536
9,0.45440468192100525,1.456587314605713,0.4641460180282593,1.4415751695632935
10,0.4569309651851654,1.4357385635375977,0.4726206064224243,1.4412039518356323
11,0.47331106662750244,1.412772297859192,0.5127118825912476,1.3783676624298096
12,0.4802379608154297,1.3953056335449219,0.49511080980300903,1.3658151626586914
13,0.4909135401248932,1.373895525932312,0.48891785740852356,1.3920387029647827
14,0.49661803245544434,1.3565975427627563,0.42438068985939026,1.6288169622421265
15,0.5072936415672302,1.327298879623413,0.5241199731826782,1.3326609134674072
16,0.5208214521408081,1.301506519317627,0.5237939953804016,1.3272675275802612
17,0.5287262797355652,1.2813944816589355,0.5303128957748413,1.2790156602859497
18,0.5376904606819153,1.2616925239562988,0.566166877746582,1.2225857973098755
19,0.5429060459136963,1.2455188035964966,0.566166877746582,1.212632417678833
20,0.5495069622993469,1.2302091121673584,0.5730117559432983,1.1896103620529175
21,0.5566783547401428,1.206480860710144,0.5642111897468567,1.1908279657363892
22,0.5616494417190552,1.1888669729232788,0.5886570811271667,1.162682294845581
23,0.5702876448631287,1.1692124605178833,0.5782268643379211,1.1932733058929443
24,0.5762366652488708,1.1598472595214844,0.5772490501403809,1.1366844177246094
25,0.585037887096405,1.1387345790863037,0.5867014527320862,1.1546543836593628
26,0.5875641703605652,1.1308541297912598,0.6150586605072021,1.0947824716567993
27,0.5998696088790894,1.107913613319397,0.6049543619155884,1.0948725938796997
28,0.6020699143409729,1.1048738956451416,0.5824641585350037,1.157626986503601
29,0.6053296327590942,1.0875940322875977,0.6192959547042847,1.0804553031921387
30,0.6138048768043518,1.0700312852859497,0.5492177605628967,1.2228305339813232
31,0.6184499859809875,1.0624903440475464,0.5723598599433899,1.1744219064712524
32,0.6206502914428711,1.0426965951919556,0.6303780674934387,1.0322637557983398
33,0.625050961971283,1.0430598258972168,0.6264667510986328,1.0674102306365967
34,0.6354005336761475,1.014227271080017,0.6108213663101196,1.0686324834823608
35,0.6351560354232788,1.002752661705017,0.6232073307037354,1.0548628568649292
36,0.6354820132255554,1.0014985799789429,0.5736636519432068,1.148240327835083
37,0.6479504704475403,0.9802937507629395,0.6316818594932556,1.0279958248138428
