epoch,accuracy,loss,val_accuracy,val_loss
0,0.2526385486125946,1.8463214635849,0.2913067638874054,1.8427741527557373
1,0.2896304428577423,1.752312421798706,0.29381442070007324,1.7249152660369873
2,0.3372809886932373,1.6654107570648193,0.30774590373039246,1.7862335443496704
3,0.39440593123435974,1.5622410774230957,0.4456673264503479,1.441555142402649
4,0.42652130126953125,1.4824883937835693,0.42365562915802,1.475929856300354
5,0.45825350284576416,1.417781949043274,0.4752019941806793,1.3518158197402954
6,0.47849106788635254,1.3731998205184937,0.4317358732223511,1.4434841871261597
7,0.4945487380027771,1.328769564628601,0.48983004689216614,1.3170411586761475
8,0.5047546029090881,1.2993155717849731,0.514906644821167,1.266456127166748
9,0.5200459957122803,1.270647406578064,0.5135135054588318,1.2782295942306519
10,0.5284754037857056,1.2449125051498413,0.484396755695343,1.3599909543991089
11,0.5387508869171143,1.2148478031158447,0.5398439764976501,1.204531192779541
12,0.5514646768569946,1.1948270797729492,0.5431874990463257,1.1916437149047852
13,0.5532063245773315,1.1835600137710571,0.5338534116744995,1.2365630865097046
14,0.5592671036720276,1.1649631261825562,0.5710504055023193,1.144493818283081
15,0.5702044367790222,1.142264485359192,0.5692393183708191,1.1411646604537964
16,0.5823261141777039,1.1155743598937988,0.5628308653831482,1.1471484899520874
17,0.5789473652839661,1.1125870943069458,0.5455558896064758,1.1997390985488892
18,0.5821519494056702,1.1048945188522339,0.5176929235458374,1.29132878780365
19,0.5808979868888855,1.103279709815979,0.5732794404029846,1.1481741666793823
20,0.5888049006462097,1.0953996181488037,0.5796879529953003,1.1056208610534668
21,0.5932982563972473,1.0852504968643188,0.592783510684967,1.0866049528121948
22,0.5989410877227783,1.0661616325378418,0.5905544757843018,1.0895928144454956
23,0.603678286075592,1.0543992519378662,0.5993313193321228,1.0668262243270874
24,0.6107144355773926,1.035128116607666,0.5749512314796448,1.1295828819274902
25,0.6086244583129883,1.0418426990509033,0.5880467891693115,1.097642421722412
26,0.6117245554924011,1.030185341835022,0.5480635166168213,1.1886366605758667
