epoch,accuracy,loss,val_accuracy,val_loss
0,0.2511407434940338,1.8161951303482056,0.24714405834674835,1.8089133501052856
1,0.25211605429649353,1.8014414310455322,0.24867650866508484,1.7955302000045776
2,0.2549026310443878,1.7951966524124146,0.250348299741745,1.8027114868164062
3,0.2557734549045563,1.7905529737472534,0.250348299741745,1.7853434085845947
4,0.25573861598968506,1.786460518836975,0.25773194432258606,1.7864489555358887
5,0.2586645185947418,1.7796282768249512,0.265254944562912,1.7803210020065308
6,0.2633320689201355,1.7701725959777832,0.2687378227710724,1.7520986795425415
7,0.26960188150405884,1.7561994791030884,0.2981331944465637,1.7117842435836792
8,0.2894562780857086,1.732146143913269,0.31401506066322327,1.702287197113037
9,0.3051656186580658,1.7033451795578003,0.3428531587123871,1.6580711603164673
10,0.3184715509414673,1.6757875680923462,0.36486485600471497,1.6133731603622437
11,0.3376293182373047,1.6531970500946045,0.3471719026565552,1.6189416646957397
12,0.3483228385448456,1.6274960041046143,0.37266647815704346,1.5766007900238037
13,0.36894354224205017,1.6038141250610352,0.4091669023036957,1.5162700414657593
14,0.3770246207714081,1.5791120529174805,0.40526607632637024,1.5141525268554688
15,0.3881012797355652,1.549376368522644,0.42769575119018555,1.4768260717391968
16,0.4029746651649475,1.5297431945800781,0.44747841358184814,1.4279404878616333
17,0.4130760431289673,1.5072232484817505,0.44106993079185486,1.429232120513916
18,0.42032116651535034,1.4913462400436401,0.4625243842601776,1.3977469205856323
19,0.42749661207199097,1.4750057458877563,0.47060462832450867,1.3789405822753906
20,0.4365530014038086,1.4579999446868896,0.4662858843803406,1.3715754747390747
21,0.44041937589645386,1.4366490840911865,0.48969072103500366,1.3348708152770996
22,0.4497196078300476,1.4247806072235107,0.47561994194984436,1.3643641471862793
23,0.45522311329841614,1.4098495244979858,0.4838395118713379,1.3452377319335938
24,0.4587063193321228,1.4012668132781982,0.4837001860141754,1.339349389076233
25,0.4656727910041809,1.383605718612671,0.4993034303188324,1.296086072921753
26,0.47027063369750977,1.3695663213729858,0.5041794180870056,1.2905317544937134
27,0.4768887758255005,1.355834722518921,0.48147115111351013,1.3595062494277954
28,0.4806158244609833,1.345219373703003,0.5098913311958313,1.2615642547607422
29,0.48584067821502686,1.3361105918884277,0.5132349133491516,1.2595242261886597
30,0.4868856370449066,1.3275116682052612,0.5100306272506714,1.2585397958755493
31,0.49204081296920776,1.319031834602356,0.5242407321929932,1.2297877073287964
32,0.5023511648178101,1.3006459474563599,0.5263304710388184,1.2357077598571777
33,0.5037792921066284,1.2937335968017578,0.5249373316764832,1.2465373277664185
34,0.5069141983985901,1.289940357208252,0.5284201502799988,1.2332061529159546
35,0.5079243183135986,1.2779028415679932,0.5277236104011536,1.2195273637771606
36,0.5143334865570068,1.2640224695205688,0.5346893072128296,1.1923325061798096
37,0.5163189172744751,1.2633998394012451,0.5345500111579895,1.2213588953018188
38,0.5216482877731323,1.2534109354019165,0.5443020462989807,1.1876434087753296
39,0.5252360105514526,1.2441439628601074,0.5455558896064758,1.185658574104309
40,0.5252360105514526,1.2365829944610596,0.5525215864181519,1.1637554168701172
41,0.5329339504241943,1.2256035804748535,0.5470883250236511,1.174936056137085
42,0.5340137481689453,1.217924952507019,0.5427695512771606,1.1857023239135742
43,0.5355114936828613,1.2129807472229004,0.5518250465393066,1.174049735069275
44,0.5413981676101685,1.2047250270843506,0.5628308653831482,1.1441795825958252
45,0.5399003624916077,1.2039449214935303,0.5562831163406372,1.1587283611297607
46,0.543871283531189,1.1982347965240479,0.5508497953414917,1.156092643737793
47,0.5489219427108765,1.183638572692871,0.5625522136688232,1.1550192832946777
48,0.5518826842308044,1.1817443370819092,0.5615770220756531,1.1511186361312866
49,0.548434317111969,1.1759369373321533,0.5597659349441528,1.1511688232421875
50,0.5543906092643738,1.169732689857483,0.5730008482933044,1.1200172901153564
51,0.5554704070091248,1.165878176689148,0.5684034824371338,1.1386306285858154
52,0.5592671036720276,1.1568052768707275,0.57704097032547,1.1113084554672241
53,0.5567243695259094,1.153074026107788,0.5675675868988037,1.1244522333145142
54,0.5599289536476135,1.1542836427688599,0.5787127614021301,1.1077046394348145
55,0.5665819048881531,1.1377586126327515,0.585121214389801,1.102442741394043
56,0.5664425492286682,1.1385159492492676,0.5748119354248047,1.115695595741272
57,0.5658504366874695,1.1375811100006104,0.5569796562194824,1.178120732307434
58,0.5769619345664978,1.1227296590805054,0.5894399285316467,1.0852298736572266
59,0.5714932680130005,1.1236635446548462,0.5805238485336304,1.0994924306869507
60,0.5744888186454773,1.118370532989502,0.5823349356651306,1.1022305488586426
61,0.5767180919647217,1.1114574670791626,0.5865143537521362,1.0911715030670166
62,0.5807586312294006,1.1088428497314453,0.5905544757843018,1.0836280584335327
63,0.5796788334846497,1.104679822921753,0.5922262668609619,1.068482518196106
64,0.5849037170410156,1.0953552722930908,0.5980774760246277,1.0666810274124146
65,0.5814204812049866,1.0982611179351807,0.5856784582138062,1.0843173265457153
66,0.5844160318374634,1.0897303819656372,0.5922262668609619,1.0855693817138672
67,0.5873070955276489,1.088649034500122,0.5971022844314575,1.0651829242706299
68,0.5935769081115723,1.0795456171035767,0.5915296673774719,1.0837724208831787
69,0.5872722864151001,1.080849528312683,0.5976595282554626,1.0721145868301392
70,0.5920094847679138,1.0751590728759766,0.5959877371788025,1.0786805152893066
71,0.5905813574790955,1.0690081119537354,0.6014209985733032,1.0784939527511597
72,0.5938555598258972,1.0707437992095947,0.600306510925293,1.069008708000183
73,0.5973039865493774,1.0639779567718506,0.6033714413642883,1.055410385131836
74,0.597896158695221,1.0589457750320435,0.5973808765411377,1.0805714130401611
75,0.5980006456375122,1.0596306324005127,0.5997492074966431,1.0648998022079468
76,0.6005085706710815,1.0526598691940308,0.6096405386924744,1.0378971099853516
77,0.5996725559234619,1.049225091934204,0.592086911201477,1.0924872159957886
78,0.6041311025619507,1.0432246923446655,0.6081081032752991,1.0493690967559814
79,0.6054547429084778,1.0381598472595215,0.607968807220459,1.038974404335022
80,0.6045839190483093,1.0387407541275024,0.606854259967804,1.0389667749404907
81,0.6096346378326416,1.0362437963485718,0.6114516854286194,1.03109610080719
82,0.6091121435165405,1.028091311454773,0.6127054691314697,1.0451191663742065
83,0.6108537316322327,1.0271148681640625,0.607690155506134,1.0428119897842407
84,0.6093559265136719,1.0258928537368774,0.5982167720794678,1.0621236562728882
85,0.6130481958389282,1.0168299674987793,0.6107550859451294,1.042405366897583
86,0.6165662407875061,1.015900731086731,0.6134020686149597,1.0265353918075562
87,0.6182730197906494,1.0079697370529175,0.6157703995704651,1.0244170427322388
88,0.6170190572738647,1.0093944072723389,0.6219002604484558,1.027786374092102
89,0.6220349073410034,1.0057579278945923,0.6054611206054688,1.0391247272491455
90,0.6214776039123535,1.0026495456695557,0.6161883473396301,1.0394283533096313
91,0.6238113641738892,0.9965460896492004,0.6186960339546204,1.0229732990264893
92,0.6258316040039062,0.993513822555542,0.5958484411239624,1.0654916763305664
93,0.6250653266906738,0.991475522518158,0.6188353300094604,1.0184969902038574
94,0.6262496113777161,0.9883500933647156,0.6058790683746338,1.0477317571640015
95,0.6292451620101929,0.9830030202865601,0.6217609643936157,1.0203757286071777
96,0.6247866749763489,0.9868999719619751,0.6173028945922852,1.0204590559005737
97,0.6308474540710449,0.9751752018928528,0.6213430166244507,1.008495569229126
98,0.6282698512077332,0.973814845085144,0.6239899396896362,1.0088731050491333
99,0.6358633041381836,0.9714564681053162,0.6227361559867859,1.0095466375350952
100,0.634052038192749,0.969328761100769,0.6200891733169556,1.021543025970459
101,0.6351318359375,0.966446042060852,0.6163276433944702,1.032228708267212
102,0.6377791166305542,0.9612350463867188,0.6266369223594666,1.0117783546447754
103,0.6382667422294617,0.9573087692260742,0.6193925738334656,1.029042363166809
104,0.640496015548706,0.9547951817512512,0.6244078874588013,1.0169918537139893
105,0.6395903825759888,0.9546660780906677,0.6270548701286316,1.0001800060272217
106,0.645337700843811,0.9479211568832397,0.6258010864257812,1.0064738988876343
107,0.6453725099563599,0.9455994367599487,0.6181387305259705,1.060215711593628
108,0.6446759104728699,0.9406680464744568,0.6246865391731262,1.0385026931762695
109,0.6439792513847351,0.9386862516403198,0.6263583302497864,1.012400507926941
110,0.6476017832756042,0.9368214011192322,0.6287266612052917,1.0118643045425415
111,0.6483332514762878,0.9320204854011536,0.6280301213264465,1.0179096460342407
112,0.6463478207588196,0.9322212934494019,0.6323488354682922,1.009035348892212
113,0.6513636708259583,0.9244627952575684,0.6334633827209473,0.9919300079345703
114,0.6545682549476624,0.9198290705680847,0.6363889575004578,1.0058157444000244
115,0.6521300077438354,0.9178877472877502,0.6234326958656311,1.029139518737793
116,0.6567975282669067,0.9187808036804199,0.6287266612052917,1.0111111402511597
117,0.6569368243217468,0.9111795425415039,0.6338813304901123,1.0114340782165527
118,0.656100869178772,0.9131115674972534,0.6348565220832825,1.0064777135849
119,0.6600369215011597,0.9033884406089783,0.6336026787757874,0.9983818531036377
